ID,category,name,country,birth_year,dead_or_alive,Died,gender,Major teams
28971,Cricket,Guy Gregson-Ellis,India,1895,Dead,"August 12, 1969, Banbury, Oxfordshire, England (aged 73 years 282 days) ",Male,Europeans (India)
18054,Cricket,Guy Napier,England,1884,Dead,"September 25, 1915, Loos, France (aged 31 years 242 days) ",Male,"['Cambridge University,', 'Europeans (India),', 'Marylebone Cricket Club,', 'Middlesex']"
32168,Cricket,Gyanendra Pandey,India,1972,Alive,,Male,"['India,', 'Uttar Pradesh']"
317708,Cricket,Habeeb Ahmed,India,1987,Alive,,Male,Hyderabad (India)
29255,Cricket,Habeeb Ali,India,1982,Alive,,Male,Hyderabad (India)
29295,Cricket,Habib Ahmed,India,1939,Dead,"July 10, 1993, Hyderabad, Andhra Pradesh (aged 54 years 117 days) ",Male,"['Hyderabad (India),', 'Madras,', 'Railways']"
29352,Cricket,Habib Khan,India,1937,Alive,,Male,"['Hyderabad (India),', 'Railways,', 'Services']"
31157,Cricket,Halley McKean,India,1881,Dead,"November 15, 1947, Ipswich, Suffolk, England (aged 66 years) ",Male,Europeans (India)
452044,Cricket,Hanuma Vihari,India,1993,Alive,,Male,"['India,', 'Delhi Daredevils,', 'Hyderabad (India),', 'India A,', 'India Under-19s,', 'South Zone,', 'Sunrisers Hyderabad']"
29260,Cricket,Hanumant Singh,India,1939,Dead,"November 29, 2006, Breach Candy Hospital, Mumbai (aged 67 years 245 days) ",Male,"['India,', 'Madhya Bharat,', 'Rajasthan']"
29264,Cricket,Harbhajan Singh,India,1980,Alive,,Male,"['India,', 'Asia XI,', 'Chennai Super Kings,', 'Essex,', 'India Green,', 'Lancashire,', 'Mumbai Indians,', 'Mumbai Indians,', 'Punjab,', 'Surrey']"
625371,Cricket,Hardik Pandya,India,1993,Alive,,Male,"['India,', 'Baroda,', 'India A,', 'Mumbai Indians']"
29016,Cricket,Hari Gidwani,India,1953,Alive,,Male,"['Bihar,', 'Delhi,', 'East Zone,', 'North Zone,', 'Rest of India']"
960845,Cricket,Harleen Deol,India,1998,Alive,,Female,"['Himachal Pradesh Women,', 'India A Women,', 'India Women']"
372317,Cricket,Harmanpreet Kaur,India,1989,Alive,,Female,"['India B Women,', 'India Green Women,', 'India Women,', 'Punjab Women (India),', 'Sydney Thunder']"
422847,Cricket,Harmeet Singh,India,1992,Alive,,Male,"['Air India Red,', 'Dr DY Patil Sports Academy,', 'India B,', 'India Under-19s,', 'Mumbai,', 'Rajasthan Royals,', 'Rest of India,', 'West Zone']"
27744,Cricket,Harold Cox,India,1884,Dead,"March 26, 1962, Montpellier, Cheltenham, Gloucestershire, England (aged 77 years 139 days) ",Male,Europeans (India)
29325,Cricket,Harold Hall,India,1913,Dead,"October 20, 2004, Bournemouth, Hampshire (aged 91 years 41 days) ",Male,Europeans (India)
16207,Cricket,Harold Larwood,England,1904,Dead,"July 22, 1995, Randwick, Sydney, New South Wales, Australia (aged 90 years 250 days) ",Male,"['England,', 'Europeans (India),', 'Nottinghamshire']"
30773,Cricket,Harold Le Marchand,India,1901,Dead,"December 31, 1990, Wells, Somerset, England (aged 89 years 16 days) ",Male,Europeans (India)
17205,Cricket,Harold Miles,England,1899,Dead,"July 21, 1957, Raleigh Park, Barnstaple, Devon (aged 58 years 171 days) ",Male,"['Army,', 'Europeans (India),', 'Free Foresters,', 'Minor Counties']"
32470,Cricket,Harold Pogson,India,1870,Dead,"February 22, 1906, Rajkot, Gujarat (aged 35 years 182 days) ",Male,Europeans (India)
35959,Cricket,Harold Webster,India,1891,Dead,"July 19, 1966, Mombasa, Kenya (aged 74 years 305 days) ",Male,Europeans (India)
448572,Cricket,Harpreet Dhillon,India,1987,Alive,,Female,"[""Indian Board President's Women XI,"", 'Punjab Women (India)']"
340854,Cricket,Harpreet Singh,India,1991,Alive,,Male,"['Central Zone,', 'Chhattisgarh,', 'India Under-19s,', 'Kolkata Knight Riders,', 'Madhya Pradesh,', 'Pune Warriors']"
27075,Cricket,Harry Browne,India,1874,Dead,"January 10, 1944, Staplegrove, Taunton, Somerset, England (aged 69 years 205 days) ",Male,Europeans (India)
28689,Cricket,Harry Freeman,India,1887,Dead,"April 17, 1926, King's Nympton, Devon, England (aged 38 years 265 days) ",Male,Europeans (India)
16415,Cricket,Harry Lewis-Barclay,England,1892,Dead,"April 20, 1956, Barnet, Hertfordshire (aged 63 years 165 days) ",Male,"['Army,', 'Northern India,', 'Southern Punjab']"
30787,Cricket,Harry Lowis,India,1864,Dead,"February 13, 1938, Marylebone, London, England (aged 73 years 157 days) ",Male,Europeans (India)
20512,Cricket,Harry Simms,England,1888,Dead,"June 9, 1942, Oatlands Park, Weybridge, Surrey (aged 54 years 129 days) ",Male,"[""Bengal Governor's XI,"", 'Europeans (India),', ""Maharaja of Cooch-Behar's XI,"", 'Sussex,', 'Warwickshire']"
35370,Cricket,Harry Tedder,India,1907,Dead,"January 26, 1983, Midhurst, Sussex, England (aged 76 years 9 days) ",Male,Europeans (India)
22600,Cricket,Harry White,England,1897,Dead,"April 1978, Hartfield, Sussex (aged 81 years) ",Male,"['Europeans (India),', 'Madras,', 'Northamptonshire']"
22604,Cricket,Harry Williams,England,1903,Dead,"June 2, 1989, Koping, Sweden (aged 85 years 215 days) ",Male,"['Europeans (India),', 'Northamptonshire']"
28899,Cricket,Harsh Gautam,India,1986,Alive,,Male,"['Delhi Under-19s,', 'India Under-19s']"
1081444,Cricket,Harsh Tyagi,India,1999,Alive,,Male,"['Delhi Under-19s,', 'India Under-19s']"
253800,Cricket,Harshad Khadiwale,India,1988,Alive,,Male,"['India Under-19s,', 'Kolkata Knight Riders,', 'Maharashtra,', 'Pune Warriors']"
390481,Cricket,Harshal Patel,India,1990,Alive,,Male,"['Delhi Daredevils,', 'Gujarat,', 'Haryana,', 'India Under-19s,', 'India Under-23s,', 'Royal Challengers Bangalore']"
579128,Cricket,Harshal Soni,India,1992,Alive,,Male,Cricket Club of India
1070195,Cricket,Harvik Desai,India,1999,Alive,,Male,"['India Under-19s,', 'Saurashtra Under-16s,', 'Saurashtra Under-19s']"
29280,Cricket,Harvinder Singh,India,1977,Alive,,Male,"['India,', 'Punjab,', 'Railways']"
29528,Cricket,Harvinder Singh,India,1987,Alive,,Male,India Under-19s
31989,Cricket,Hasan Nakhuda,India,1913,Dead,"December 10, 1996, Surat, Gujarat (aged 83 years 178 days) ",Male,"['Gujarat,', 'Western India']"
597807,Cricket,Hemali Borwankar,India,1995,Alive,,Female,India Green Women
26802,Cricket,Hemang Badani,India,1976,Alive,,Male,"['India,', 'Chennai Super Kings,', 'Chennai Superstars,', 'Tamil Nadu,', 'Vidarbha']"
27179,Cricket,Hemanga Baruah,India,1966,Dead,"November 14, 2015 (aged 49 years 245 days) ",Male,"['Assam,', 'India Under-19s']"
30019,Cricket,Hemant Kanitkar,India,1942,Dead,"June 9, 2015, Pune (aged 72 years 183 days) ",Male,"['India,', 'Maharashtra']"
53917,Cricket,Hemlata Kala,India,1975,Alive,,Female,"['India Women,', 'Railways (India) Women']"
26179,Cricket,Hemu Adhikari,India,1919,Dead,"October 25, 2003, Mumbai (aged 84 years 86 days) ",Male,"['India,', 'Baroda,', 'Gujarat,', 'Hindus,', 'Services']"
26408,Cricket,Henry Anderson,India,1867,Dead,"October 29, 1914, near La Gorgue, France (aged 47 years 149 days) ",Male,Europeans (India)
27037,Cricket,Henry Beaumont,India,1881,Dead,"August 17, 1964, Folkestone, Kent, England (aged 82 years 315 days) ",Male,Europeans (India)
27055,Cricket,Henry Bond,India,1873,Dead,"November 10, 1919, Glasnevin, Co Dublin, Ireland (aged 46 years 150 days) ",Male,Europeans (India)
28636,Cricket,Henry Ellison,India,1871,Dead,details unknown ,Male,Europeans (India)
28686,Cricket,Henry Foulkes,India,1872,Dead,"August 17, 1958, Butleigh Wootton, Somerset, England (aged 85 years 350 days) ",Male,Gentlemen of India
28973,Cricket,Henry Groves,India,1896,Dead,"April 4, 1992, Durban, Natal, South Africa (aged 95 years 349 days) ",Male,Europeans (India)
29347,Cricket,Henry Herbert,India,1872,Dead,"August 31, 1946, Surrey, England (aged 73 years 263 days) ",Male,Europeans (India)
15602,Cricket,Henry John,England,1862,Dead,"June 24, 1941, Oxford (aged 79 years 29 days) ",Male,"['Europeans (India),', 'Lancashire']"
31178,Cricket,Henry Murray,India,1907,Dead,"May 25, 1979, Tonbridge, Kent, England (aged 71 years 359 days) ",Male,Europeans (India)
32453,Cricket,Henry Paterson,India,1893,Dead,details unknown ,Male,Punjab Governor's XI (India)
32473,Cricket,Henry Power,India,1897,Dead,"May 12, 1963, Chobham, Surrey, England (aged 65 years 132 days) ",Male,Europeans (India)
33300,Cricket,Henry Rosher,India,1866,Dead,"April 14, 1915, Shaiba, Mesopotamia (aged 48 years 342 days) ",Male,Europeans (India)
35962,Cricket,Henry Wellesley,India,1891,Dead,"October 14, 1966, Ramelton, Co Donegal, Ireland (aged 75 years 19 days) ",Male,Europeans (India)
1072450,Cricket,Heramb Parab,India,1998,Alive,,Male,India Under-19s
10953,Cricket,Herbert Chaplin,England,1883,Dead,"March 6, 1970, Deal, Kent (aged 87 years 5 days) ",Male,"['Europeans (India),', 'Sussex']"
28965,Cricket,Herbert Green,India,1878,Dead,"December 31, 1918, Rouen, France (aged 40 years 273 days) ",Male,Europeans (India)
29335,Cricket,Herbert Harrington,India,1859,Dead,"October 11, 1934, Nice, France (aged 75 years 162 days) ",Male,Europeans (India)
29355,Cricket,Herbert Hoare,India,1868,Dead,"August 23, 1941, Ticehurst, Sussex, England (aged 72 years 242 days) ",Male,"['Europeans (India),', 'Gentlemen of India']"
31146,Cricket,Herbert Maynard,India,1892,Dead,"May 17, 1956, Kensington, London, England (aged 64 years 123 days) ",Male,Europeans (India)
34459,Cricket,Herbert Stockdale,India,1867,Dead,"December 28, 1953, Little Houghton, Northamptonshire, England (aged 86 years 189 days) ",Male,Europeans (India)
45224,Cricket,Herschelle Gibbs,South Africa,1974,Alive,,Male,"['South Africa,', 'Cape Cobras,', 'Deccan Chargers,', 'Durham,', 'Durham 2nd XI,', 'Glamorgan,', 'Khulna Royal Bengals,', 'Mumbai Indians,', 'Northern Districts,', 'Perth Scorchers,', 'St Lucia Zouks,', 'Titans,', 'Western Province,', 'Yorkshire']"
1070199,Cricket,Het Patel,India,1998,Alive,,Male,"['Gujarat Under-14s,', 'Gujarat Under-16s,', 'Gujarat Under-19s,', 'India Under-19s']"
33301,Cricket,Hew Ross,India,1871,Dead,"January 1, 1937, Winchester, Hampshire, England (aged 65 years 101 days) ",Male,Europeans (India)
826617,Cricket,Himalay Agarwal,India,1993,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Under-16s,', 'Hyderabad Under-19s']"
960871,Cricket,Himani Yadav,India,1995,Alive,,Female,Hyderabad (India) Women
422961,Cricket,Himanshu Chawla,India,1991,Alive,,Male,Indian Tobacco Company
816599,Cricket,Himanshu Rana,India,1998,Alive,,Male,"['Haryana,', 'India Under-19s']"
28466,Cricket,Himansu Desai,India,1941,Alive,,Male,"['Baroda,', ""Indian Board President's XI""]"
28756,Cricket,Hiralal Gaekwad,India,1923,Dead,"January 2, 2003, Bagdogra, Bengal, India (aged 79 years 126 days) ",Male,"['India,', 'Central Provinces and Berar,', 'Holkar,', 'Madhya Bharat,', 'Madhya Pradesh']"
15942,Cricket,Horace King,England,1915,Dead,"March 7, 1974, Worthing, Sussex (aged 59 years 25 days) ",Male,"['Europeans (India),', 'Middlesex,', 'Services']"
27970,Cricket,Hoshedar Contractor,India,1961,Alive,,Male,"['India Under-19s,', 'Mumbai']"
28208,Cricket,Howard Dunbar,India,1904,Dead,"July 23, 1942, Ruweisat Ridge, El Alamein, Egypt (aged 37 years 276 days) ",Male,Europeans (India)
17208,Cricket,Howell Moore-Gwyn,England,1886,Dead,"July 31, 1956, Eastbourne, Sussex (aged 70 years 24 days) ",Male,"['Army,', ""Punjab Governor's XI (India)""]"
30018,Cricket,Hrishikesh Kanitkar,India,1974,Alive,,Male,"['India,', 'Air India,', 'Madhya Pradesh,', 'Maharashtra,', 'Rajasthan']"
1175423,Cricket,Hrithik Shokeen,India,2000,Alive,,Male,India Under-19s
24544,Cricket,Hubert De Burgh,Ireland,1879,Dead,"October 6, 1960, Oldtown, Naas, Co Kildare (aged 81 years 233 days) ",Male,"['Ireland,', 'Europeans (India)']"
9092,Cricket,Hugh Bignell,England,1882,Dead,"May 6, 1907, Rawalpindi, India (aged 24 years 214 days) ",Male,"['Europeans (India),', 'Hampshire']"
28681,Cricket,Hugh Fernyhough,India,1872,Dead,"October 9, 1947, Aldershot, Hampshire, England (aged 75 years 17 days) ",Male,Europeans (India)
30781,Cricket,Hugh Lindley-Jones,India,1920,Alive,,Male,Europeans (India)
31153,Cricket,Hugh McHatton,India,1909,Alive,,Male,Europeans (India)
33287,Cricket,Hugh Rice,India,1915,Dead,"April 7, 2006 (aged 90 years 220 days) ",Male,Europeans (India)
34449,Cricket,Hugh Stanger-Leathes,India,1878,Dead,"April 4, 1949, Ashford, Kent, England (aged 70 years 154 days) ",Male,Europeans (India)
35384,Cricket,Hugh Troup,India,1867,Dead,"January 26, 1898, Rangoon, Burma (aged 30 years 60 days) ",Male,Europeans (India)
26414,Cricket,Hugo Armitage,India,1895,Dead,"1966, Marlborough, Wiltshire, England (aged 70 years) ",Male,Europeans (India)
799373,Cricket,Humaira Kazi,India,1993,Alive,,Female,"['India A Women,', 'Mumbai Women']"
31168,Cricket,Humphrey Moore,India,1892,Dead,"October 10, 1946, Boar's Hill, Berkshire, England (aged 54 years 152 days) ",Male,Europeans (India)
34467,Cricket,Humphrey Sykes,India,1907,Dead,"July 6, 1991, Moniaive, Dumfries, Scotland (aged 83 years 210 days) ",Male,Europeans (India)
22575,Cricket,Humphrey Ward,England,1899,Dead,"December 16, 1946, Thornton-le-Dale, Yorkshire (aged 47 years 330 days) ",Male,"['Europeans (India),', 'Madras,', 'Oxford University,', 'Yorkshire']"
12886,Cricket,Ian Freeland,England,1912,Dead,"July 2, 1979, Cambridge (aged 66 years 291 days) ",Male,"['Army,', 'Europeans (India)']"
34411,Cricket,Ian Saltmarsh,India,1901,Dead,"1970, Redruth, Cornwall, England (aged 68 years) ",Male,Europeans (India)
30210,Cricket,Ibrahim Khaleel,United States of America,1982,Alive,,Male,"['United States of America,', 'Hyderabad (India),', 'Hyderabad Heroes,', 'Hyderabad Under-16s,', 'Hyderabad Under-19s,', 'Hyderabad Under-22s,', 'ICL India XI,', 'Montreal Tigers,', 'St Kitts and Nevis Patriots']"
29574,Cricket,Ibrahim Khan,India,1911,Dead,"February 19, 1977, Hyderabad, Sind, Pakistan (aged 65 years 61 days) ",Male,Hyderabad (India)
23954,Cricket,Imran Brohi,East and Central Africa,1963,Alive,,Male,"['East Africa,', 'Hyderabad (India)']"
374682,Cricket,Imran Khan,India,1984,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Under-14s,', 'Hyderabad Under-16s,', 'Hyderabad Under-19s,', 'Hyderabad Under-22s,', 'Hyderabad Under-25s']"
40565,Cricket,Imtiaz Ahmed,Pakistan,1928,Dead,"December 31, 2016, Lahore, Punjab (aged 88 years 361 days) ",Male,"['Pakistan,', 'Northern India,', 'Pakistan Air Force,', 'Punjab,', 'Services']"
40756,Cricket,Inayat Khan,Pakistan,1922,Alive,,Male,"['Northern India,', 'Punjab,', 'Sind']"
33160,Cricket,Inder Shekar Reddy,India,1980,Alive,,Male,"['Andhra,', 'Hyderabad (India),', 'Hyderabad Heroes']"
29629,Cricket,Inder Singh,India,1974,Alive,,Male,India Blind
27707,Cricket,Ion Campbell,India,1868,Dead,"December 5, 1915, India (aged 47 years 268 days) ",Male,All India XI
10952,Cricket,Ion Campbell,England,1890,Dead,"December 25, 1963, Waukmill, Redgorton, Perthshire, Scotland (aged 73 years 30 days) ",Male,"['Europeans (India),', 'Oxford University,', 'Surrey']"
277237,Cricket,Iqbal Abdulla,India,1989,Alive,,Male,"['India A,', 'India Green,', 'India Under-19s,', 'Kolkata Knight Riders,', 'Mumbai,', 'Rajasthan Royals,', 'Royal Challengers Bangalore']"
1037161,Cricket,Iqbal Khan,India,1984,Alive,,Male,India Disable
34026,Cricket,Iqbal Siddiqui,India,1974,Alive,,Male,"['India,', 'Hyderabad (India),', 'Maharashtra']"
32685,Cricket,Irfan Pathan,India,1984,Alive,,Male,"['India,', 'Baroda,', 'Chennai Super Kings,', 'Delhi Daredevils,', 'Kings XI Punjab,', 'Middlesex,', 'Rising Pune Supergiants,', 'Sunrisers Hyderabad']"
1175473,Cricket,Ishan Afridi,India,2001,Alive,,Male,India A Under-19s
720471,Cricket,Ishan Kishan,India,1998,Alive,,Male,"['Gujarat Lions,', 'India A,', 'Jharkhand Under-19s,', 'Mumbai Indians']"
31088,Cricket,Ishan Malhotra,India,1984,Alive,,Male,"['Chandigarh Lions,', 'Deccan Chargers,', 'Mumbai Indians,', 'Punjab,', 'Southern Railway Sports Recreation Club']"
279554,Cricket,Ishank Jaggi,India,1989,Alive,,Male,"['Deccan Chargers,', 'East Zone,', 'India Red,', 'Kolkata Knight Riders,', 'Royal Challengers Bangalore,', 'Tata Sports Club']"
236779,Cricket,Ishant Sharma,India,1988,Alive,,Male,"['India,', 'Deccan Chargers,', 'Delhi,', 'Delhi Daredevils,', 'India Red,', 'Kings XI Punjab,', 'Kolkata Knight Riders,', 'North Zone,', 'Rising Pune Supergiants,', 'Sunrisers Hyderabad']"
290722,Cricket,Ishwar Chaudhary,India,1988,Alive,,Male,"['Australian Centre of Excellence,', 'Gujarat,', 'Gujarat Cricket Association XI,', 'Gujarat Under-14s,', 'Gujarat Under-19s,', 'Gujarat Under-22s,', 'India Under-19s,', 'Kolkata Knight Riders,', 'National Academy of India,', 'Sikkim,', 'West Zone Under-19s']"
447439,Cricket,Ishwar Pandey,India,1989,Alive,,Male,"['Central Zone,', 'Chennai Super Kings,', 'India A,', 'Madhya Pradesh,', 'Pune Warriors,', 'Rising Pune Supergiants']"
28029,Cricket,J Deepaklal,India,1978,Alive,,Male,Hyderabad (India)
13510,Cricket,Jack Gannon,England,1882,Dead,"April 25, 1980, Eastbourne, Sussex (aged 97 years 176 days) ",Male,"['Europeans (India),', 'Marylebone Cricket Club']"
17010,Cricket,Jack Meyer,England,1905,Dead,"March 9, 1991, Kingsdown, Bristol (aged 85 years 359 days) ",Male,"['Cambridge University,', 'Europeans (India),', 'Mumbai,', 'Somerset,', 'Western India']"
18520,Cricket,Jack Parsons,England,1890,Dead,"February 2, 1981, Plymouth, Devon (aged 90 years 248 days) ",Male,"['Europeans (India),', 'Warwickshire']"
30954,Cricket,Jacob Martin,India,1972,Alive,,Male,"['India,', 'Assam,', 'Baroda,', 'Railways']"
38062,Cricket,Jacob Oram,New Zealand,1978,Alive,,Male,"['New Zealand,', 'Central Districts,', 'Chennai Super Kings,', 'Chittagong Kings,', 'Gazi Tank Cricketers,', 'Mumbai Indians,', 'Rajasthan Royals,', 'Uva Next']"
527663,Cricket,Jagadeesha Suchith,India,1994,Alive,,Male,"['Karnataka State Cricket Association XI,', 'Mumbai Indians']"
29882,Cricket,Jagdish Lal,India,1920,Dead,"March 3, 1997, Kapurthala, Punjab (aged 76 years 146 days) ",Male,"['East Zone,', 'Hindus,', 'Hyderabad (India),', ""Maharaja of Patiala's XI,"", 'Northern India,', 'Railways,', 'Services,', 'United Provinces']"
672499,Cricket,Jagdish Zope,India,1995,Alive,,Male,India Under-19s
826615,Cricket,Jaggulal Anshul,India,1988,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Under-14s,', 'Hyderabad Under-25s']"
29654,Cricket,Jahangir Khan,India,1910,Dead,"July 23, 1988, Lahore, Punjab, Pakistan (aged 78 years 173 days) ",Male,"['India,', 'Cambridge University,', 'Muslims,', 'Northern India,', 'Punjab,', ""Punjab Governor's XI (India),"", 'Southern Punjab']"
36054,Cricket,Jai Prakash Yadav,India,1974,Alive,,Male,"['Indians,', 'Delhi Giants,', 'Madhya Pradesh,', 'Railways']"
237199,Cricket,Jalaj Saxena,India,1986,Alive,,Male,"['Central Zone,', 'Delhi Daredevils,', 'India A,', 'Madhya Pradesh,', 'Mumbai Indians,', 'Royal Challengers Bangalore']"
1137211,Cricket,Jamalpur Mallikarjun,India,1993,Alive,,Male,"['Hyderabad (India),', 'Hyderabad Cricket Association XI,', 'Hyderabad Under-16s,', 'Hyderabad Under-19s,', 'Hyderabad Under-22s,', 'Hyderabad Under-25s']"
35261,Cricket,Jamaluddin Syed Mohammad,India,1983,Alive,,Male,"['Assam,', 'Chennai Superstars,', 'ICL India XI,', 'Lyca Kovai Kings,', 'Royal Challengers Bangalore,', 'Tamil Nadu,', 'Tamil Nadu Under-19s']"
